StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q2,Q3,Q3,Q4,Q5,Q6,Q7,Q7_6_TEXT,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q119,Q120,Q121,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q130,Q131,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q139,Q140,Q141,Q142,Q143,Q144,Q145,Q8,Q9,Q10,Q11,Q11_11_TEXT,Q12,Q12_11_TEXT,Q13,Q14,disasterfs_supply_1,disasterfs_selection_1,disasterfs_kinds_1,disasterfs_quality_1,disasterfs_safe_1,disasterfs_transport_1,disasterfs_barriers_1,disasterfs_health_1,disasterfs_worry_1,disasterfs_enjoy_1,disasterfs_cook_1,disasterfs_equipment_1,disasterfs_services_1,disasterfs_budget_1,disasterfs_foodaid_1,Q17_18_1,disasterfs_supply_2,disasterfs_selection_2,disasterfs_kinds_2,disasterfs_quality_2,disasterfs_safe_2,disasterfs_transport_2,disasterfs_barriers_2,disasterfs_health_2,disasterfs_worry_2,disasterfs_enjoy_2,disasterfs_cook_2,disasterfs_equipment_2,disasterfs_services_2,disasterfs_budget_2,disasterfs_foodaid_2,Q17_18_2,disasterfs_supply_3,disasterfs_selection_3,disasterfs_kinds_3,disasterfs_quality_3,disasterfs_safe_3,disasterfs_transport_3,disasterfs_barriers_3,disasterfs_health_3,disasterfs_worry_3,disasterfs_enjoy_3,disasterfs_cook_3,disasterfs_equipment_3,disasterfs_services_3,disasterfs_budget_3,disasterfs_foodaid_3,Q17_18_3,Q16#1_1,Q16#1_2,Q16#1_3,Q16#1_4,Q16#1_5,Q16#1_6,Q16#1_7,Q16#1_8,Q16#1_9,Q16#1_10,Q16#1_11,Q16#1_12,Q16#1_13,Q16#1_14,Q16#1_14_TEXT,Q16#2_1,Q16#2_2,Q16#2_3,Q16#2_4,Q16#2_5,Q16#2_6,Q16#2_7,Q16#2_8,Q16#2_9,Q16#2_10,Q16#2_11,Q16#2_12,Q16#2_13,Q16#2_14,Q16#2_14_TEXT,Q17#1_1,Q17#1_2,Q17#1_3,Q17#1_4,Q17#2_1,Q17#2_2,Q17#2_3,Q17#2_4,Q17#3_1,Q17#3_2,Q17#3_3,Q17#3_4,Q18#1_1,Q18#2_1,Q18#3_1,Q19#1_1,Q19#2_1,Q19#3_1,Q20#1_1,Q20#1_2,Q20#1_3,Q20#1_4,Q20#1_5,Q20#1_6,Q20#1_7,Q20#1_8,Q20#1_9,Q20#1_9_TEXT,Q20#2_1,Q20#2_2,Q20#2_3,Q20#2_4,Q20#2_5,Q20#2_6,Q20#2_7,Q20#2_8,Q20#2_9,Q20#2_9_TEXT,Q20#3_1,Q20#3_2,Q20#3_3,Q20#3_4,Q20#3_5,Q20#3_6,Q20#3_7,Q20#3_8,Q20#3_9,Q20#3_9_TEXT,Q21#1_1,Q21#1_2,Q21#1_3,Q21#1_4,Q21#1_5,Q21#1_6,Q21#1_7,Q21#1_8,Q21#1_9,Q21#1_10,Q21#1_11,Q21#1_12,Q21#1_13,Q21#1_14,Q21#1_15,Q21#1_16,Q21#1_17,Q21#1_17_TEXT,Q21#2_1,Q21#2_2,Q21#2_3,Q21#2_4,Q21#2_5,Q21#2_6,Q21#2_7,Q21#2_8,Q21#2_9,Q21#2_10,Q21#2_11,Q21#2_12,Q21#2_13,Q21#2_14,Q21#2_15,Q21#2_16,Q21#2_17,Q21#2_17_TEXT,Q21#3_1,Q21#3_2,Q21#3_3,Q21#3_4,Q21#3_5,Q21#3_6,Q21#3_7,Q21#3_8,Q21#3_9,Q21#3_10,Q21#3_11,Q21#3_12,Q21#3_13,Q21#3_14,Q21#3_15,Q21#3_16,Q21#3_17,Q21#3_17_TEXT,Q22,Q22_5_TEXT,Q23#1_1,Q23#1_2,Q23#1_3,Q23#1_4,Q23#2_1,Q23#2_2,Q23#2_3,Q23#2_4,Q23#3_1,Q23#3_2,Q23#3_3,Q23#3_4,phq_nervous,phq_worry,gad_pleasure,gad_down,Q25,Q26,Q27,Q27_10_TEXT,Q70,Q71,Q72,Q73,Q74,Q74_2_TEXT,Q75,Q76,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q78,Q78_8_TEXT,Q153,Q154,Q161,Q79,Q81,Q82,Q82_6_TEXT,Q83,Q83_7_TEXT,Q84,Q155,opp,RISN,rid,V,Q_BallotBoxStuffing,Q_RelevantIDFraud,Q_TotalDuration,Q_CHL,transaction_id,SVID,tg,Region,clean,ResponseID,gc,term,LS,PS,Q_QualityScore,Q_Quality_TIMESTAMP
14-10-2025 20:50,14-10-2025 21:02,0,100,711,1,14-10-2025 21:02,R_12g4CbKqioBQILL,,anonymous,EN,1,1,1,2,2,2,4,,9,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Hot Summer ,2,1,,1,,3,5,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,3,"2,3",,66,1,2,2,6,,1,1,0,0,0,3,1,4,,1,1,3,5,2,7,,"1,4",,2,,Qual2676-0927DisasterFoodSecurity,,,,,,711,anonymous,3ozSsW4yykeZCoU03Ajc7t,44460486,,2_6_and_9,0,R_12g4CbKqioBQILL,1,,{Invalid Expression},1531,,
14-10-2025 20:46,14-10-2025 21:25,0,100,2356,1,21-10-2025 10:14,R_6OrbkVV0rDxRHTr,,anonymous,EN,1,1,1,1,2,2,4,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,14,OK tornado,1,3,,"1,8",,3,5,3,2,2,2,4,1,1,1,1,1,1,1,1,2,4,1,3,3,3,3,2,1,1,2,1,1,2,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,3,1,2,1,1,1,1,1,2,2,2,1,1,1,1,,1,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,,3,3,,55,2,2,2,4,,2,1,0,0,0,1,1,6,,2,1,4,2,2,7,,"1,4",,2,None,Qual2676-0927DisasterFoodSecurity,,,,,,2356,anonymous,0fzfBVT7qp8dx0baNeuInc,44460486,,2_6_and_9,0,R_6OrbkVV0rDxRHTr,1,,{Invalid Expression},1531,15,2025-10-21T16:14:09.022Z
14-10-2025 21:21,14-10-2025 21:27,0,100,348,1,14-10-2025 21:27,R_3YmYh7mn5JEeatP,,anonymous,EN,1,1,1,2,1,2,"1,4",,7,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,Lightning,7,"3,4",,2,,3,5,2,1,1,2,3,2,2,2,2,2,2,1,1,2,2,2,2,3,3,2,2,2,3,2,4,3,3,1,1,2,4,2,3,2,2,2,3,3,2,3,3,1,1,1,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,,,42,2,2,"2,5",7,,1,2,0,1,0,2,0,1,,1,1,3,5,2,7,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,348,anonymous,7mm31d3I2UWvw8EhHX3qYJ,44460486,,2_6_and_9,0,R_3YmYh7mn5JEeatP,1,,{Invalid Expression},1531,,
14-10-2025 21:29,14-10-2025 21:37,0,100,425,1,14-10-2025 21:37,R_3gOV1kNfQ6yiDrr,,anonymous,EN,1,1,1,1,2,2,4,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,9,The freeze,2,"1,2,3,4,6,8,9,10",,"1,2,6,8,9,10",,3,2,4,3,3,3,2,2,3,2,1,3,1,2,4,3,1,3,2,3,3,3,2,2,3,3,4,3,2,1,2,3,4,3,1,2,3,4,3,2,1,2,2,3,1,3,2,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,2,1,3,3,2,1,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,Food,1,1,1,1,1,1,1,1,1,Food,1,1,1,1,1,1,1,1,1,Food,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,,2,1,2,2,2,1,2,2,2,1,2,2,3,3,3,3,,4,,,29,2,2,2,6,,2,1,0,0,0,1,0,1,,1,1,3,3,1,7,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,425,anonymous,1SB2v7TudButYeph29UOLu,44460486,,2_6_and_9,0,R_3gOV1kNfQ6yiDrr,1,,{Invalid Expression},1531,,
14-10-2025 21:30,14-10-2025 21:41,0,100,666,1,14-10-2025 21:41,R_30GDVCFMpEWuk9A,,anonymous,EN,1,1,1,2,1,2,4,,9,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Oak fire,4,3,,"8,9",,2,3,2,4,4,2,4,4,3,4,3,4,3,4,3,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,2,2,3,3,4,1,1,1,4,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,1,1,3,3,3,3,2,1,1,1,1,3,2,2,1,,1,,,,1,,,,,1,,1,,1,,1,,,,,,,1,,,,,,1,,,,1,,,,1,,,,1,,1,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,1,,,,1,,,,1,,,,,,,,2,,3,3,3,3,3,4,3,3,3,4,3,3,3,2,3,3,"2,3",2,"1,7",,45,2,2,2,3,,2,2,0,0,0,1,0,2,,1,1,3,4,2,7,,4,,2,"Yes, I like to keep my life healthy and safe.",Qual2676-0927DisasterFoodSecurity,,,,,,666,anonymous,0V2MWAagybBtgK9kVMuBSi,44460486,,2_6_and_9,0,R_30GDVCFMpEWuk9A,1,,{Invalid Expression},1531,,
14-10-2025 21:28,14-10-2025 21:42,0,100,829,1,14-10-2025 21:42,R_1azhdPL5iiPYkdb,,anonymous,EN,1,1,1,2,2,2,4,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,13,Washington winds,5,"1,2,3,5",,1,,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,,,,,,,,1,Made sure we had batteries and candles,,,,,,,,,,Made sure we had batteries and candles,,,,,,,,,,Made sure we had batteries and candles,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6,,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,,1,,,70,1,2,2,7,,2,1,0,0,0,0,2,4,,1,1,3,4,1,7,,2,,2,"Sister's affect neighboring areas far more than where I live. Per is generally restored within 5 or 6 hours, whereas other areas may have to wait days. ",Qual2676-0927DisasterFoodSecurity,,,,,,829,anonymous,3AcGuhDsMUNa9B5aip8qot,44460486,,8_and_10,0,R_1azhdPL5iiPYkdb,1,,{Invalid Expression},1531,,
14-10-2025 21:27,14-10-2025 21:42,0,100,902,1,14-10-2025 21:42,R_7DA9Vz2CfZBdRmN,,anonymous,EN,1,1,1,1,2,2,4,,9,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Fires in the bay,1,"1,2,3,8,9,10",,"1,2,6,7",,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,1,2,2,1,1,2,2,1,1,2,1,4,4,2,2,2,2,2,3,1,1,2,2,1,2,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,,,,,,,1,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,,,,,,1,,1,,,,,1,,,,1,1,,,,,,1,,,,,,,,,,,1,,1,,,,,1,,1,,,,,1,,,,5,Water from the fridge ,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,,33,1,2,2,6,,3,1,0,0,0,2,1,2,,1,1,3,2,1,7,,8,,2,Nope,Qual2676-0927DisasterFoodSecurity,,,,,,902,anonymous,5OOG4enbCLpVsQdkNzX51U,44460486,,2_6_and_9,0,R_7DA9Vz2CfZBdRmN,1,,{Invalid Expression},1531,,
14-10-2025 21:46,14-10-2025 21:56,0,100,598,1,14-10-2025 21:56,R_3irK1Vp8zWnmCtM,,anonymous,EN,1,1,1,2,2,2,4,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,13,IDK,7,1,,10,,3,5,1,2,3,3,4,3,3,2,2,3,1,3,3,1,3,4,3,3,4,3,2,1,2,3,1,4,1,2,3,2,1,4,1,2,2,2,2,4,3,3,1,3,2,3,4,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,2,2,3,2,2,1,2,3,3,2,1,1,1,1,2,1,,,,1,,,,,,,1,,1,,1,,1,,,,,1,,,,1,,,,1,,,,,,1,,,,,1,,1,1,,,,,1,,1,1,1,,,1,,1,,1,,,1,,,,,1,,,,,1,,1,,,,,,,,,1,,1,3,1,1,4,3,2,3,2,3,4,4,1,4,1,3,1,2,10,GERD,24,2,2,2,3,,0,1,0,0,1,0,0,5,,1,1,4,1,1,7,,5,,1,Nahh i dont wanna share.,Qual2676-0927DisasterFoodSecurity,,,,,,598,anonymous,64HBPBDe3lwiH2GAFN172A,44460486,,1_3_and_4,0,R_3irK1Vp8zWnmCtM,1,,{Invalid Expression},1531,,
14-10-2025 21:47,14-10-2025 21:58,0,100,610,1,14-10-2025 21:58,R_6Mxnlpk2Fpk3qLS,,anonymous,EN,1,1,1,2,1,1,4,,9,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,LA wildfires ,5,"1,2,3,4,5,6,7,8,9,10",,"2,10",,2,5,2,3,2,2,3,2,3,3,3,3,2,3,2,3,3,2,3,3,2,3,2,2,3,3,2,2,3,3,3,3,2,2,3,3,2,2,2,3,2,3,2,3,2,2,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,3,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,,,1,,1,,1,,1,,,,,1,1,,,1,,1,,,1,,1,,,,,1,1,,,1,,,,1,,,,1,,1,,,1,,1,1,1,,1,1,,,,,,1,,1,1,,1,,1,,1,1,,,1,1,,,2,,2,2,3,3,3,3,3,2,3,2,2,2,2,3,2,2,3,4,"2,3,4,8,9",,33,2,1,2,4,,3,2,0,1,0,4,2,1,,1,1,3,4,3,"1,3",,"1,3",,1,Breathing complications ,Qual2676-0927DisasterFoodSecurity,,,,,,610,anonymous,0R94NWR3Dbj2nQZMBiboaP,44431396,,2_6_and_9,0,R_6Mxnlpk2Fpk3qLS,1,,{Invalid Expression},1561,,
14-10-2025 22:01,14-10-2025 22:07,0,100,386,1,14-10-2025 22:07,R_7rNQp3h4wq8QARg,,anonymous,EN,1,1,1,2,2,2,4,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,11,sandy,1,1,,1,,1,2,3,2,3,2,3,2,3,3,2,2,3,2,2,3,2,3,3,2,2,3,2,3,3,2,3,2,3,2,3,2,2,3,3,2,2,2,3,2,3,2,3,2,3,2,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,2,3,2,3,2,3,2,2,1,1,1,2,2,3,1,,1,,,1,,,1,none,,1,,,1,,,1,,none,,,,1,,,1,,,none,,1,,,1,,,,1,,,,1,,,,,,1,,,1,,,1,,,1,,1,,1,,1,,,,,1,,,1,,1,,,1,,,,1,,,,1,,2,3,4,2,2,2,2,2,2,1,2,2,2,3,2,3,1,2,9,,37,2,2,2,7,,1,1,0,0,0,1,0,1,,1,1,1,4,1,"2,5",,"2,3,4",,2,nothing,Qual2676-0927DisasterFoodSecurity,,,,,,386,anonymous,3IGKC49NywnUPOC7BQYHiD,44460486,,2_6_and_9,0,R_7rNQp3h4wq8QARg,1,,{Invalid Expression},1531,,
14-10-2025 22:06,14-10-2025 22:15,0,100,525,1,14-10-2025 22:15,R_3k6fotoHwCIeS5G,,anonymous,EN,1,1,1,2,2,2,4,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Heatwave,2,"1,2,3,4,5,6",,"2,8,9",,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,4,2,4,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Nptht,,,,,,,,,,,,,,,,,,Nptht,,,,,,,,,,,,,,,,,,Nptht,3,,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,4,7,,35,1,2,2,1,,0,1,0,0,0,3,2,3,,1,1,3,3,1,7,,8,,,Neutral feeling towards this ,Qual2676-0927DisasterFoodSecurity,,,,,,525,anonymous,5ziKZvfgDwEVHDK6LH4qy7,44460486,,2_6_and_9,0,R_3k6fotoHwCIeS5G,1,,{Invalid Expression},1531,,
14-10-2025 22:18,14-10-2025 22:34,0,100,980,1,14-10-2025 22:34,R_1iUOsEbGLUxdVl7,,anonymous,EN,1,1,1,1,1,1,"1,4",,9,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Thunder storm,1,3,,1,,1,1,1,2,2,1,3,4,4,3,1,2,3,2,1,2,2,2,4,2,4,3,3,3,4,2,4,4,4,4,4,4,4,4,2,2,2,2,2,1,2,1,2,1,2,2,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,2,4,2,2,1,2,2,2,1,1,1,2,2,1,2,1,,,,1,,,,,Gesso transnational,,1,,1,,1,1,1,1,Gesso transnational,,,1,,,,,,,Gesso transnational,1,,,,1,,1,,1,,,1,1,1,,,,Very do,,1,1,1,,1,1,1,1,1,1,,,,1,1,1,Very do,,,,,,,,,,1,,,,,1,,,Very do,6,,3,3,2,3,3,1,1,1,2,3,3,2,2,2,2,3,1,3,1,,23,1,1,2,7,,3,4,1,1,,2,,"1,2",,1,1,2,1,2,2,,1,,1,Cro dingbat fishing egg to g,Qual2676-0927DisasterFoodSecurity,,,,,,980,anonymous,3UtQGYm3r5CQX80PWTrsDr,44460486,,2_6_and_9,0,R_1iUOsEbGLUxdVl7,1,,{Invalid Expression},1531,,
14-10-2025 22:22,14-10-2025 22:37,0,100,915,1,14-10-2025 22:37,R_3r8RBg26a0sNA5t,,anonymous,EN,1,1,1,1,2,2,4,,9,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Club Fire,7,"3,4,5",,"4,5,6",,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,ready for cooking,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ready for cooking,,,,,,,,,,,,,,,,,1,ready for cooking,3,,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,,57,1,2,2,6,,2,4,0,0,1,2,0,2,,2,2,3,2,2,7,,4,,1,"We store some necessary food in our home. In case the disaster appears, we try moving with this food",Qual2676-0927DisasterFoodSecurity,,,,,,915,anonymous,69jvisl0RoUsAfdEeCrtBF,44460486,,2_6_and_9,0,R_3r8RBg26a0sNA5t,1,,{Invalid Expression},1531,,
14-10-2025 22:28,14-10-2025 22:37,0,100,552,1,14-10-2025 22:37,R_3CwhGd8Eto5Gd5X,,anonymous,EN,1,1,1,2,1,2,4,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,7,,1,"1,3,5,7,8",,"2,5,8",,1,3,3,3,2,2,4,2,3,3,2,2,3,2,3,1,3,1,2,1,2,2,2,2,3,3,1,2,1,2,2,1,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,3,3,2,3,3,2,3,2,1,1,1,3,2,3,1,,1,1,1,,,1,1,None,,1,1,1,,1,1,1,1,None,,,,1,,,,,,None,,,1,,,1,,1,1,1,,1,,1,1,1,,None,1,,,1,,,,,,,,1,1,,,,1,None,,,,,,,,,,,1,,,,,,,None,3,,1,1,3,3,1,1,3,2,1,1,3,2,4,3,3,3,"1,2,3",1,8,,39,1,2,2,7,,5,4,0,1,0,2,0,1,,2,1,2,4,2,7,,"1,2,3,4,5,6",,2,Best,Qual2676-0927DisasterFoodSecurity,,,,,,552,anonymous,3O7AVuTrS1d6fhSs0tMjcb,44460486,,5_and_7,0,R_3CwhGd8Eto5Gd5X,1,,{Invalid Expression},1531,,
14-10-2025 22:33,14-10-2025 22:44,0,100,660,1,14-10-2025 22:44,R_30r9CZ0jhj618pw,,anonymous,EN,1,1,1,1,2,1,6,Hispanic latin ,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,18,Winter westher,1,10,,10,,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,3,3,3,3,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,4,3,4,,,,,,,,1,1,Brookly,1,1,1,1,1,1,1,1,1,Brookly,,,,,,,,1,1,Brookly,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,2,4,4,4,3,2,3,3,3,3,2,3,3,"1,3",4,10,Squizofrenia ,44,1,1,1,2,8,1,1,0,0,0,1,0,7,,2,1,1,1,4,1,,"3,4",,1,,Qual2676-0927DisasterFoodSecurity,,,,,,660,anonymous,3kYfS7sgB4MQ3RZFDXbLXG,44431396,,2_6_and_9,0,R_30r9CZ0jhj618pw,1,,{Invalid Expression},1561,,
14-10-2025 22:47,14-10-2025 22:53,0,100,394,1,14-10-2025 22:53,R_5LdmPXO0xKrBVg8,,anonymous,EN,1,1,1,2,2,2,4,,9,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Natural event,5,"1,3,4,5,6,7,8,9",,1,,3,5,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,2,3,3,3,2,1,2,3,3,2,2,2,4,2,3,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,4,"1,3,8,9",,46,2,2,2,6,,1,1,0,0,0,2,1,1,,2,1,3,4,3,4,,3,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,394,anonymous,0rCEce6aIb484XVpsc9sEJ,44460486,,2_6_and_9,0,R_5LdmPXO0xKrBVg8,1,,{Invalid Expression},1531,,
14-10-2025 22:49,14-10-2025 23:01,0,100,750,1,14-10-2025 23:01,R_7rP9jAP4c1LYPvr,,anonymous,EN,1,1,1,1,2,1,6,Central American ,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,Not sure ,7,3,,10,,3,2,2,3,2,3,2,2,3,2,1,2,2,1,2,3,1,3,2,3,3,2,3,2,2,3,2,3,3,3,3,2,2,3,1,2,2,2,2,3,2,3,2,2,3,3,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,2,3,3,2,2,3,2,3,1,2,2,4,3,3,,1,,,,,,,,Snap,1,,,1,1,,,1,1,Snap,,,1,,,1,1,,,Snap,1,,,,,,,,,,,,,,,,,Hunting ,,1,1,,1,1,,1,1,,1,1,,1,1,1,,Hunting ,,,,1,,,1,,,1,,,1,,,,1,Hunting ,1,,1,1,1,1,1,2,2,2,1,2,1,2,4,4,4,4,1,1,8,,51,1,1,,3,,1,1,0,0,0,1,0,7,,2,1,3,1,1,1,,4,,2,No ,Qual2676-0927DisasterFoodSecurity,,,,,,750,anonymous,24lwXUMYpG8MgokXGomba1,44415019,,2_6_and_9,0,R_7rP9jAP4c1LYPvr,1,,{Invalid Expression},1564,,
